DSH[K],DSC[K],P_cond,P_eva,Q_cond,Q_eva,W_comp,COP_H,COP_R,mtot,mdot,DSH,DSC
8.090909091,7.818181818,2793842.726,1364200.784,10305.58434,9186.365547,1146.715852,8.98704271,8.011021676,0.035343031,0.035343031,8.090909091,7.818181818
4.545454545,9,2834454.327,1371921.972,10490.55442,9406.32247,1167.303092,8.987001312,8.058166327,0.036486197,0.036486197,4.545454545,9
5.545454545,8.818181818,2826163.879,1370632.743,10452.54262,9356.325975,1163.07492,8.986989947,8.044474016,0.036177556,0.036177556,5.545454545,8.818181818
8.909090909,2.909090909,2735448.253,1365634.6,9982.092181,8884.923422,1110.727888,8.986982582,7.999190008,0.035178577,0.035178577,8.909090909,2.909090909
3.181818182,9.181818182,2844103.831,1373031.16,10535.14493,9468.524551,1172.292175,8.986791139,8.076932313,0.036902731,0.036902731,3.181818182,9.181818182
3.090909091,9.181818182,2844387.348,1372980.024,10536.60558,9471.387118,1172.457642,8.986768646,8.07823394,0.036927554,0.036927554,3.090909091,9.181818182
2.363636364,1.090909091,2755447.041,1388327.454,10089.06041,9090.45793,1122.662638,8.986725009,8.097230299,0.037576864,0.037576864,2.363636364,1.090909091
7.454545455,8.272727273,2806118.729,1366844.616,10361.05785,9244.955358,1152.929788,8.986720574,8.018662935,0.035574651,0.035574651,7.454545455,8.272727273
1.636363636,1.363636364,2759301.295,1387375.976,10115.57783,9127.256227,1125.614971,8.986712233,8.108684106,0.037770549,0.037770549,1.636363636,1.363636364
9,3.272727273,2737249.283,1364263.064,9997.095459,8897.319732,1112.430847,8.986711835,7.998087931,0.035119907,0.035119907,9,3.272727273
4.636363636,9,2834150.459,1371902.652,10488.70253,9403.103978,1167.149819,8.986594827,8.056466979,0.036460506,0.036460506,4.636363636,9
8.727272727,7,2776389.661,1360883.751,10223.37964,9104.25035,1137.631288,8.986549285,8.002812902,0.035096948,0.035096948,8.727272727,7
8.636363636,2,2731846.818,1369460.551,9946.552005,8856.121704,1106.830799,8.986515387,8.001332916,0.035347605,0.035347605,8.636363636,2
8.818181818,6.818181818,2773131.68,1360386.954,10207.39863,9088.75187,1135.877806,8.986352736,8.001522541,0.035061476,0.035061476,8.818181818,6.818181818
8.727272727,2.272727273,2732848.953,1368237.128,9956.765811,8864.207952,1107.988134,8.986346971,8.000273361,0.03529253,0.03529253,8.727272727,2.272727273
9.181818182,5.363636364,2753239.656,1359426.383,10102.95784,8990.427159,1124.258996,8.986325994,7.996758035,0.034947489,0.034947489,9.181818182,5.363636364
9.090909091,3.727272727,2739906.636,1362750.602,10017.07004,8914.167687,1114.713921,8.986224944,7.996820998,0.035057618,0.035057618,9.090909091,3.727272727
8.636363636,7.363636364,2782940.781,1361979.255,10254.43317,9132.828188,1141.12894,8.98621778,8.003327115,0.035148427,0.035148427,8.636363636,7.363636364
4.727272727,9,2833847.215,1371883.162,10486.85345,9399.889247,1166.99681,8.986188618,8.054768585,0.036434875,0.036434875,4.727272727,9
8,7.909090909,2795991.753,1364540.642,10314.85094,9195.835423,1147.85791,8.986174034,8.011301176,0.035374894,0.035374894,8,7.909090909
3.272727273,9.090909091,2840989.778,1372046.07,10521.42109,9455.104066,1170.846689,8.986164616,8.075441608,0.03684882,0.03684882,3.272727273,9.090909091
6.727272727,8.636363636,2817505.069,1369319.65,10411.72016,9300.860726,1158.643418,8.98612981,8.027371133,0.035828896,0.035828896,6.727272727,8.636363636
1.090909091,1.363636364,2761199.955,1387126.775,10122.98532,9143.053808,1126.517154,8.986090694,8.116213563,0.03793219,0.03793219,1.090909091,1.363636364
7,8.454545455,2811901.158,1367912.085,10386.86559,9274.837382,1155.893934,8.986002334,8.023951948,0.035720054,0.035720054,7,8.454545455
6.181818182,8.727272727,2821666.787,1369926.274,10430.87324,9326.646454,1160.791474,8.986000906,8.034730322,0.035988497,0.035988497,6.181818182,8.727272727
2.454545455,1,2754615.901,1388573.538,10082.28142,9082.619493,1122.003844,8.985959782,8.094998552,0.037556581,0.037556581,2.454545455,1
5.636363636,8.818181818,2825825.013,1370515.224,10450.10005,9352.553736,1162.937624,8.985950603,8.042180028,0.036149897,0.036149897,5.636363636,8.818181818
8.818181818,2.545454545,2733882.316,1367012.951,9966.840508,8872.139612,1109.16267,8.985914132,7.998952592,0.035237546,0.035237546,8.818181818,2.545454545
8.454545455,7.545454545,2786986.776,1362686.23,10273.12911,9152.065556,1143.254872,8.98586077,8.005271421,0.035212126,0.035212126,8.454545455,7.545454545
8.545454545,7.454545455,2785002.599,1362335.396,10263.77749,9142.418983,1142.214497,8.985858182,8.004117443,0.035180313,0.035180313,8.545454545,7.454545455
7.727272727,8.181818182,2803072.247,1366164.641,10346.47499,9227.689869,1151.418602,8.985850122,8.014192104,0.035487126,0.035487126,7.727272727,8.181818182
9.090909091,6,2760811.875,1359265.875,10144.23376,9028.590181,1128.913808,8.985835493,7.997590355,0.03496528,0.03496528,9.090909091,6
4.818181818,9,2833544.594,1371863.502,10485.00719,9396.678263,1166.844065,8.985782681,8.053071137,0.036409304,0.036409304,4.818181818,9
3.363636364,9.090909091,2840677.943,1372029.316,10519.52611,9451.828255,1170.690451,8.985745211,8.073721154,0.036822252,0.036822252,3.363636364,9.090909091
9,6.363636364,2765808.224,1359510.632,10170.33011,9053.143648,1131.829861,8.985741107,7.998678915,0.03499386,0.03499386,9,6.363636364
8.545454545,1.727272727,2731018.369,1370687.289,9936.156586,8847.750458,1105.776894,8.985679335,8.00138844,0.035402879,0.035402879,8.545454545,1.727272727
8.909090909,6.636363636,2769979.034,1359886.08,10191.36105,9073.135359,1134.188605,8.985596404,7.999670703,0.035025968,0.035025968,8.909090909,6.636363636
9.181818182,5.454545455,2754236.709,1359292.603,10107.96632,8994.829556,1124.921113,8.985489028,7.99596474,0.034943947,0.034943947,9.181818182,5.454545455
8.909090909,2.818181818,2734905.215,1365786.778,9976.789014,8879.955206,1110.329331,8.98543228,7.997586803,0.035182618,0.035182618,8.909090909,2.818181818
4.909090909,9,2833242.593,1371843.673,10483.16373,9393.471016,1166.691584,8.985377007,8.051374626,0.036383793,0.036383793,4.909090909,9
9,3.181818182,2736668.621,1364412.996,9991.833963,8892.415495,1112.010884,8.985374247,7.996698251,0.035123885,0.035123885,9,3.181818182
3.454545455,9.090909091,2840366.77,1372012.385,10517.63411,9448.556408,1170.534478,8.985326199,8.072001798,0.03679575,0.03679575,3.454545455,9.090909091
8.363636364,7.636363636,2789107.18,1363037.722,10282.4411,9161.591886,1144.376651,8.985189526,8.005748702,0.035244024,0.035244024,8.363636364,7.636363636
7.272727273,8.363636364,2808864.587,1367251.549,10372.30318,9257.566718,1154.384259,8.985139134,8.019484539,0.035632076,0.035632076,7.272727273,8.363636364
9.181818182,5.545454545,2755156.887,1359156.985,10112.98878,8999.292988,1125.53695,8.985034906,7.995555355,0.034940357,0.034940357,9.181818182,5.545454545
8.454545455,1.454545455,2730132.434,1371911.032,9925.644133,8839.301111,1104.686715,8.985030774,8.00163611,0.035458185,0.035458185,8.454545455,1.454545455
5,9,2832941.209,1371823.676,10481.32307,9390.267492,1166.539366,8.984971592,8.049679045,0.036358342,0.036358342,5,9
1.545454545,1.363636364,2759616.274,1387334.65,10116.80614,9129.880607,1125.971469,8.984957807,8.108447554,0.037797305,0.037797305,1.545454545,1.363636364
6.272727273,8.727272727,2821330.701,1369805.531,10428.44141,9322.892139,1160.655982,8.984954694,8.032433627,0.035961205,0.035961205,6.272727273,8.727272727
5.727272727,8.818181818,2825486.696,1370397.261,10447.65833,9348.783596,1162.800382,8.984911335,8.039886931,0.036122293,0.036122293,5.727272727,8.818181818
3.545454545,9.090909091,2840056.255,1371995.275,10515.74506,9445.288513,1170.37877,8.984907562,8.070283532,0.036769312,0.036769312,3.545454545,9.090909091
8.272727273,7.727272727,2791172.94,1363384.556,10291.75538,9171.155129,1145.466844,8.984769345,8.00647804,0.035275865,0.035275865,8.272727273,7.727272727
7.909090909,8,2798250.019,1364880.43,10324.08393,9205.207596,1149.065169,8.984767971,8.011040488,0.035406823,0.035406823,7.909090909,8
9.090909091,6.090909091,2761856.478,1359134.074,10149.20228,9032.92564,1129.602052,8.984759066,7.996555619,0.034961788,0.034961788,9.090909091,6.090909091
7.545454545,8.272727273,2805719.953,1366576.4,10357.74886,9240.380784,1152.813643,8.984755624,8.01550263,0.035544293,0.035544293,7.545454545,8.272727273
8.818181818,2.454545455,2733260.323,1367164.227,9961.526933,8867.21027,1108.715246,8.984747863,7.99773459,0.035241567,0.035241567,8.818181818,2.454545455
8.727272727,2.181818182,2732339.947,1368392.571,9951.394356,8859.151839,1107.607895,8.984582359,7.998454938,0.035296666,0.035296666,8.727272727,2.181818182
9.181818182,5.636363636,2756077.67,1359021.544,10118.00614,9003.751218,1126.152813,8.984576542,7.995141615,0.034936772,0.034936772,9.181818182,5.636363636
1.181818182,1.363636364,2760882.042,1387168.511,10121.74447,9140.412395,1126.568895,8.984576538,8.113496149,0.037905064,0.037905064,1.181818182,1.363636364
5.090909091,9,2832640.44,1371803.51,10479.48518,9387.067678,1166.387412,8.984566427,8.047984383,0.03633295,0.03633295,5.090909091,9
8.636363636,1.909090909,2731371.297,1369618.005,9941.144202,8851.009194,1106.469807,8.984559845,7.999322832,0.035351798,0.035351798,8.636363636,1.909090909
3.636363636,9.090909091,2839746.395,1371977.989,10513.85895,9442.024539,1170.223327,8.984489296,8.068566334,0.03674294,0.03674294,3.636363636,9.090909091
2,1.272727273,2757594.922,1387748.661,10105.08867,9111.476686,1124.740175,8.984376036,8.100961351,0.037670205,0.037670205,2,1.272727273
9,6.454545455,2766921.317,1359380.85,10175.26905,9057.409126,1132.557641,8.98432776,7.997305213,0.034990418,0.034990418,9,6.454545455
8.818181818,6.909090909,2774388.79,1360260.909,10212.29173,9092.8858,1136.689676,8.984239008,7.999444343,0.035058127,0.035058127,8.818181818,6.909090909
5.181818182,9,2832340.284,1371783.177,10477.65007,9383.871561,1166.235721,8.984161508,8.046290636,0.036307617,0.036307617,5.181818182,9
3.727272727,9.090909091,2839437.188,1371960.527,10511.97577,9438.764465,1170.068148,8.984071386,8.06685019,0.036716631,0.036716631,3.727272727,9.090909091
8.727272727,7.090909091,2777722.91,1360759.599,10228.25139,9108.317541,1138.487735,8.98406814,8.000365101,0.035093647,0.035093647,8.727272727,7.090909091
6.909090909,8.636363636,2816832.63,1369072.096,10406.87713,9293.38867,1158.372751,8.984048639,8.022796345,0.035774962,0.035774962,6.909090909,8.636363636
7.090909091,8.454545455,2811508.055,1367650.254,10383.5662,9270.262914,1155.779242,8.984039357,8.020790282,0.035689536,0.035689536,7.090909091,8.454545455
9,3.090909091,2736087.764,1364563.135,9986.566184,8887.505244,1111.590567,8.984032862,7.995304663,0.035127868,0.035127868,9,3.090909091
6.818181818,8.545454545,2814728.804,1368308.495,10398.08182,9287.38432,1157.398809,8.984009437,8.024359666,0.035777846,0.035777846,6.818181818,8.545454545
6.363636364,8.727272727,2820995.161,1369684.353,10426.0107,9319.139818,1160.520849,8.983906413,8.030135626,0.035933965,0.035933965,6.363636364,8.727272727
8.909090909,2.727272727,2734361.917,1365939.17,9971.479341,8874.980783,1109.930387,8.983878142,7.995979647,0.035186665,0.035186665,8.909090909,2.727272727
1.454545455,1.363636364,2759931.836,1387293.239,10118.03696,9132.508431,1126.244751,8.983870473,8.108813316,0.037824134,0.037824134,1.454545455,1.363636364
5.818181818,8.818181818,2825148.933,1370278.857,10445.21803,9345.015532,1162.663762,8.983868227,8.037590779,0.036094742,0.036094742,5.818181818,8.818181818
7.818181818,8.181818182,2802673.506,1365892.727,10343.15877,9223.111665,1151.30361,8.983867225,8.01101602,0.035456865,0.035456865,7.818181818,8.181818182
8.181818182,7.818181818,2793360.06,1363731.641,10301.03336,9180.610544,1146.629524,8.983750321,8.006605753,0.035307781,0.035307781,8.181818182,7.818181818
8.545454545,1.636363636,2730541.351,1370845.815,9930.721707,8842.612329,1105.414034,8.98371235,7.999366806,0.035407105,0.035407105,8.545454545,1.636363636
1.272727273,1.363636364,2760564.719,1387210.169,10120.50613,9137.774338,1126.542241,8.983689879,8.11134639,0.037878013,0.037878013,1.272727273,1.363636364
9.090909091,6.181818182,2762902.069,1359002.447,10154.16591,9037.255933,1130.290502,8.983677997,7.995516125,0.034958301,0.034958301,9.090909091,6.181818182
3.818181818,9.090909091,2839128.629,1371942.89,10510.0955,9435.508266,1169.913234,8.983653823,8.065135083,0.036690387,0.036690387,3.818181818,9.090909091
8.363636364,1.181818182,2729388.169,1373137.475,9914.955028,8830.591148,1103.680795,8.983534983,8.001037249,0.035513675,0.035513675,8.363636364,1.181818182
9.181818182,5.727272727,2757124.105,1358889.515,10122.98787,9008.097731,1126.843333,8.983491827,7.994099504,0.034933277,0.034933277,9.181818182,5.727272727
1.363636364,1.363636364,2760247.984,1387251.746,10119.27028,9135.139671,1126.434743,8.98345008,8.109781526,0.037851037,0.037851037,1.363636364,1.363636364
5.272727273,8.909090909,2829407.22,1370858.824,10464.47753,9370.927934,1164.867604,8.983405065,8.044629193,0.036257451,0.036257451,5.272727273,8.909090909
8.909090909,6.727272727,2771268.584,1359760.922,10196.24991,9077.24481,1135.020374,8.983318844,7.99742896,0.035022647,0.035022647,8.909090909,6.727272727
3.909090909,9.090909091,2838820.714,1371925.08,10508.21811,9432.25591,1169.758582,8.983236608,8.063420999,0.036664206,0.036664206,3.909090909,9.090909091
7.363636364,8.363636364,2808468.803,1366985.934,10368.99731,9252.991038,1154.269101,8.983171511,8.016320483,0.035601656,0.035601656,7.363636364,8.363636364
8.818181818,2.363636364,2732752.34,1367318.854,9956.174861,8862.172482,1108.336374,8.98299027,7.995923162,0.035245677,0.035245677,8.818181818,2.363636364
8.090909091,7.909090909,2795510.131,1364074.566,10310.30983,9190.088487,1147.770993,8.982898062,8.006900806,0.035339654,0.035339654,8.090909091,7.909090909
8.454545455,1.363636364,2729686.911,1372071.574,9920.172085,8834.106922,1104.341943,8.982880847,7.999430775,0.035462469,0.035462469,8.454545455,1.363636364
6.454545455,8.727272727,2820660.149,1369562.738,10423.58103,9315.389463,1160.386067,8.982856073,8.027836361,0.035906777,0.035906777,6.454545455,8.727272727
5.909090909,8.818181818,2824811.718,1370160.01,10442.77886,9341.249533,1162.527497,8.982823106,8.035293409,0.036067246,0.036067246,5.909090909,8.818181818
4,9.090909091,2838513.444,1371907.095,10506.34362,9429.007401,1169.604194,8.982819721,8.061707926,0.036638088,0.036638088,4,9.090909091
8.727272727,2.090909091,2731830.624,1368548.236,9946.016098,8854.08925,1107.227237,8.982813791,7.996632445,0.035300808,0.035300808,8.727272727,2.090909091
7.636363636,8.272727273,2805321.473,1366307.005,10354.43631,9235.803698,1152.698021,8.98278311,8.01233587,0.035513971,0.035513971,7.636363636,8.272727273
9.181818182,5.818181818,2758104.823,1358755.939,10127.98086,9012.49574,1127.494259,8.98273386,7.993385038,0.034929742,0.034929742,9.181818182,5.818181818
9,3,2735506.711,1364713.481,9981.29208,8882.588939,1111.169893,8.982687657,7.993907141,0.035131856,0.035131856,9,3
8.636363636,1.818181818,2730895.411,1369775.689,9935.729367,8845.890003,1106.108373,8.982600267,7.997308599,0.035355998,0.035355998,8.636363636,1.818181818
8.545454545,7.545454545,2786496.041,1362204.855,10268.53534,9146.277415,1143.168424,8.982521841,8.000813547,0.035176836,0.035176836,8.545454545,7.545454545
8.636363636,7.454545455,2784510.983,1361850.929,10259.17378,9136.622596,1142.12875,8.982502003,7.999643296,0.035145011,0.035145011,8.636363636,7.454545455
2.181818182,1.181818182,2756519.582,1388038.354,10097.06593,9100.95674,1124.099883,8.982356539,8.09621714,0.037623409,0.037623409,2.181818182,1.181818182
5.363636364,8.909090909,2829070.481,1370742.869,10462.02794,9367.143516,1164.731472,8.982351897,8.042320264,0.036229637,0.036229637,5.363636364,8.909090909
8.909090909,2.636363636,2733818.359,1366091.774,9966.163145,8870.000138,1109.531054,8.982320149,7.994368525,0.035190718,0.035190718,8.909090909,2.636363636
9,6.545454545,2768184.817,1359255.072,10180.16766,9061.543512,1133.374504,8.982174584,7.995189131,0.034987083,0.034987083,9,6.545454545
8.545454545,1.545454545,2729980.794,1371002.246,9925.303838,8837.542857,1105.0004,8.982172164,7.997773443,0.035411276,0.035411276,8.545454545,1.545454545
7.181818182,8.454545455,2811115.252,1367387.243,10380.2633,9265.685997,1155.665071,8.982068911,8.01762226,0.035659054,0.035659054,7.181818182,8.454545455
4.090909091,9.090909091,2838289.719,1371891.545,10504.45395,9425.695187,1169.498485,8.982015871,8.059604446,0.036612106,0.036612106,4.090909091,9.090909091
9.181818182,5.909090909,2759086.323,1358622.538,10132.96883,9016.888563,1128.145294,8.981971461,7.992666026,0.03492621,0.03492621,9.181818182,5.909090909
9.090909091,6.272727273,2764081.211,1358874.404,10159.09285,9041.468876,1131.058112,8.981937128,7.993814622,0.034954909,0.034954909,9.090909091,6.272727273
8.454545455,7.636363636,2788619.695,1362559.494,10277.85677,9155.81009,1144.290903,8.981856579,8.001295884,0.035208747,0.035208747,8.454545455,7.636363636
6.545454545,8.727272727,2820325.669,1369440.689,10421.15243,9311.641058,1160.251638,8.981803677,8.025535802,0.035879641,0.035879641,6.545454545,8.727272727
9,2.909090909,2734837.311,1364861.645,9976.035581,8877.744623,1110.695756,8.981789592,7.992958084,0.035135787,0.035135787,9,2.909090909
6,8.818181818,2824475.048,1370040.724,10440.34082,9337.485585,1162.391587,8.981775968,8.032994812,0.036039802,0.036039802,6,8.818181818
4.181818182,9.090909091,2837986.258,1371873.293,10502.58471,9422.452325,1169.346108,8.981587782,8.057881464,0.036586115,0.036586115,4.181818182,9.090909091
8,8,2797772.263,1364417.492,10319.55207,9199.466422,1148.979331,8.981494963,8.006642223,0.035371595,0.035371595,8,8
8.363636364,7.727272727,2790686.415,1362909.411,10287.18098,9165.381503,1145.380446,8.981453286,8.002041183,0.0352406,0.0352406,8.363636364,7.727272727
