DSH[K],charge[kg],P_cond,P_eva,Q_cond,Q_eva,W_comp,COP_H,COP_R,mtot,mdot,DSH,DSC
3.181818182,0.490909091,2907422.374,1197937.411,9555.625542,8043.313536,1622.977081,5.887714408,4.955900876,0.032022968,0.032022968,3.181818182,-7.22897983
5.363636364,0.445454545,2870307.313,1203057.396,9402.918381,7892.981561,1597.041924,5.887709171,4.942250697,0.0316585,0.0316585,5.363636364,-4.699737221
1.636363636,0.463636364,2895687.985,1200815.213,9500.649018,8012.782395,1613.641691,5.887706713,4.965651569,0.032478399,0.032478399,1.636363636,-5.683576671
4.636363636,0.481818182,2895312.868,1198031.973,9510.393069,7990.914959,1615.302603,5.887685099,4.947008035,0.031687143,0.031687143,4.636363636,-6.810502623
4.545454545,0.481818182,2895668.44,1198043.679,9511.564957,7992.798843,1615.509802,5.887655368,4.947539677,0.03170823,0.03170823,4.545454545,-6.807885846
4.454545455,0.481818182,2896024.501,1198055.3,9512.737656,7994.683942,1615.717094,5.887625805,4.948071647,0.031729365,0.031729365,4.454545455,-6.805255584
5.272727273,0.445454545,2870655.656,1203077.775,9403.954776,7894.727127,1597.246171,5.887605144,4.942711567,0.031679547,0.031679547,5.272727273,-4.695710223
4.363636364,0.481818182,2896381.053,1198066.835,9513.911161,7996.570257,1615.924479,5.887596409,4.948603948,0.031750549,0.031750549,4.363636364,-6.802611757
1.545454545,0.472727273,2901751.972,1199453.934,9526.678369,8035.664654,1618.09313,5.887595833,4.96613236,0.032462846,0.032462846,1.545454545,-6.216383962
2.090909091,0.481818182,2905550.288,1198515.473,9544.614961,8045.178143,1621.141203,5.88759014,4.962663418,0.032301915,0.032301915,2.090909091,-6.730215099
4.272727273,0.481818182,2896738.097,1198078.285,9515.085471,7998.457786,1616.131956,5.887567186,4.949136583,0.031771781,0.031771781,4.272727273,-6.799954283
4.181818182,0.481818182,2897095.636,1198089.649,9516.260577,8000.346538,1616.339523,5.887538131,4.94966956,0.031793062,0.031793062,4.181818182,-6.797283091
5,0.445454545,2871591.318,1203139.307,9406.978012,7899.956476,1597.782935,5.887519389,4.944323976,0.031742994,0.031742994,5,-4.681671795
3.090909091,0.490909091,2907764.232,1197893.581,9556.530606,8044.951119,1623.186386,5.887512788,4.956270695,0.032043355,0.032043355,3.090909091,-7.226991847
4.090909091,0.481818182,2897453.671,1198100.929,9517.436495,8002.23649,1616.547181,5.88750926,4.950202868,0.031814393,0.031814393,4.090909091,-6.794598063
5.181818182,0.445454545,2871004.485,1203098.091,9404.991675,7896.473555,1597.450532,5.887501046,4.943172511,0.031700641,0.031700641,5.181818182,-4.69166864
4,0.481818182,2897812.203,1198112.122,9518.6132,8004.127666,1616.754926,5.887480562,4.950736526,0.031835773,0.031835773,4,-6.791899155
1.545454545,0.463636364,2896032.975,1200775.85,9501.479515,8014.355557,1613.848867,5.887465494,4.965988899,0.032499938,0.032499938,1.545454545,-5.680249694
3.909090909,0.481818182,2898171.234,1198123.232,9519.790706,8006.020046,1616.962759,5.887452048,4.951270524,0.031857202,0.031857202,3.909090909,-6.789186256
3.818181818,0.481818182,2898530.766,1198134.255,9520.968999,8007.913641,1617.170678,5.887423715,4.951804872,0.031878682,0.031878682,3.818181818,-6.786459298
4.909090909,0.445454545,2871938.726,1203159.448,9408.014227,7901.70525,1597.985667,5.887420909,4.944791066,0.031764232,0.031764232,4.909090909,-4.677540026
3.090909091,0.445454545,2879338.261,1204318.655,9433.613662,7941.439026,1602.339506,5.887400034,4.956152548,0.032220812,0.032220812,3.090909091,-4.590016666
5.090909091,0.445454545,2871353.801,1203118.343,9406.029076,7898.220845,1597.655003,5.887396876,4.943633531,0.031721783,0.031721783,5.090909091,-4.687612363
3.727272727,0.481818182,2898890.8,1198145.192,9522.148072,8009.808452,1617.378681,5.887395562,4.952339575,0.031900212,0.031900212,3.727272727,-6.783718201
2,0.481818182,2905895.755,1198472.623,9545.50308,8046.805761,1621.349627,5.887381057,4.963029336,0.032323005,0.032323005,2,-6.727691098
1.454545455,0.472727273,2902100.221,1199412.557,9527.542815,8037.271317,1618.301808,5.887370802,4.966484791,0.032484352,0.032484352,1.454545455,-6.2134282
3.636363636,0.481818182,2899251.339,1198156.047,9523.327943,8011.704451,1617.586769,5.887367606,4.952874619,0.031921792,0.031921792,3.636363636,-6.780962843
4.818181818,0.445454545,2872286.613,1203179.522,9409.050912,7903.45492,1598.1885,5.887322372,4.945258284,0.031785519,0.031785519,4.818181818,-4.673393287
3.454545455,0.481818182,2899973.934,1198177.501,9525.690004,8015.500071,1618.003188,5.887312258,4.953945782,0.031965106,0.031965106,3.454545455,-6.775409085
3,0.490909091,2908106.614,1197849.691,9557.436718,8046.590204,1623.395747,5.887311664,4.956641174,0.032063792,0.032063792,3,-7.22499119
3.363636364,0.481818182,2900336.004,1198188.103,9526.872136,8017.399619,1618.211538,5.887284766,4.954481803,0.031986839,0.031986839,3.363636364,-6.77260918
3.272727273,0.481818182,2900698.574,1198198.62,9528.05509,8019.300407,1618.419941,5.887257594,4.955018288,0.032008624,0.032008624,3.272727273,-6.769795975
1.454545455,0.463636364,2896378.522,1200736.441,9502.310759,8015.930009,1614.056076,5.887224677,4.966326839,0.032521535,0.032521535,1.454545455,-5.676906297
4.727272727,0.445454545,2872634.984,1203199.535,9410.088102,7905.20543,1598.391434,5.887223806,4.945725598,0.031806855,0.031806855,4.727272727,-4.669231303
1.909090909,0.481818182,2906241.77,1198429.719,9546.392165,8048.434818,1621.55809,5.887172483,4.963395927,0.032344149,0.032344149,1.909090909,-6.725152493
1.363636364,0.472727273,2902449.032,1199371.127,9528.408098,8038.879377,1618.510519,5.887146227,4.966837892,0.032505915,0.032505915,1.363636364,-6.210456702
4.636363636,0.445454545,2872983.838,1203219.481,9411.125751,7906.956839,1598.594468,5.887125185,4.946193046,0.031828239,0.031828239,4.636363636,-4.665054097
2.909090909,0.490909091,2908449.521,1197805.738,9558.343878,8048.230799,1623.605163,5.887111038,4.957012322,0.03208428,0.03208428,2.909090909,-7.222977742
2.818181818,0.454545455,2885734.759,1202708.174,9463.829473,7970.139902,1607.556183,5.88709096,4.95792308,0.0322418,0.0322418,2.818181818,-5.169552734
6.181818182,0.463636364,2877525.058,1199074.692,9439.414975,7915.924819,1603.422395,5.887041995,4.936893013,0.031369414,0.031369414,6.181818182,-5.871457519
4.545454545,0.445454545,2873333.179,1203239.365,9412.163889,7908.709102,1598.7976,5.88702653,4.946660603,0.031849673,0.031849673,4.545454545,-4.66086153
1.272727273,0.463636364,2897047.888,1200635.479,9504.315088,8019.437401,1614.461488,5.886987804,4.967252216,0.03256428,0.03256428,1.272727273,-5.677366325
1.363636364,0.463636364,2896724.626,1200696.986,9503.142742,8017.505753,1614.263317,5.886984263,4.966665395,0.032543188,0.032543188,1.363636364,-5.673546372
1.818181818,0.481818182,2906588.332,1198386.754,9547.282183,8050.065378,1621.76659,5.886964402,4.963763236,0.032365349,0.032365349,1.818181818,-6.72259924
4.454545455,0.445454545,2873683.003,1203259.186,9413.202475,7910.462211,1599.000827,5.886927833,4.94712828,0.031871157,0.031871157,4.454545455,-4.656652962
1.272727273,0.472727273,2902798.408,1199329.645,9529.274217,8040.488825,1618.719262,5.886922113,4.967191665,0.032527534,0.032527534,1.272727273,-6.207469351
2.818181818,0.490909091,2908792.956,1197761.725,9559.25209,8049.872904,1623.814633,5.886910919,4.957384139,0.032104818,0.032104818,2.818181818,-7.220951417
6.272727273,0.463636364,2877148.271,1198991.777,9437.939041,7913.762063,1603.217329,5.886874395,4.936175478,0.031347256,0.031347256,6.272727273,-5.875248675
4.363636364,0.445454545,2874033.321,1203278.941,9414.241558,7912.216212,1599.204155,5.886829101,4.947596082,0.03189269,0.03189269,4.363636364,-4.652429435
6.181818182,0.454545455,2871989.49,1200357.454,9414.544904,7894.862964,1599.26691,5.886787779,4.936551186,0.031403792,0.031403792,6.181818182,-5.330881426
1.727272727,0.481818182,2906935.446,1198343.731,9548.173145,8051.697413,1621.975126,5.886756825,4.964131252,0.032386604,0.032386604,1.727272727,-6.720031212
1.181818182,0.463636364,2897397.34,1200595.885,9505.150791,8021.016485,1614.670296,5.88674407,4.967587813,0.032586048,0.032586048,1.181818182,-5.674015241
4.272727273,0.445454545,2874384.129,1203298.634,9415.281096,7913.971069,1599.407577,5.88673033,4.948064009,0.031914274,0.031914274,4.272727273,-4.648190021
2.727272727,0.490909091,2909136.92,1197717.648,9560.161347,8051.51654,1624.024154,5.886711304,4.957756643,0.032125409,0.032125409,2.727272727,-7.218912126
6.363636364,0.463636364,2876771.915,1198908.675,9436.463082,7911.599628,1603.012403,5.88670622,4.935457526,0.031325143,0.031325143,6.363636364,-5.879026252
1.181818182,0.472727273,2903148.351,1199288.112,9530.141167,8042.099659,1618.928034,5.886698463,4.967546112,0.032549212,0.032549212,1.181818182,-6.204466036
6.272727273,0.454545455,2871612.899,1200272.286,9413.104944,7892.73626,1599.062265,5.886640657,4.935852989,0.031381545,0.031381545,6.272727273,-5.335097129
4.181818182,0.445454545,2874735.43,1203318.262,9416.321094,7915.72679,1599.611095,5.886631523,4.948532063,0.031935908,0.031935908,4.181818182,-4.643934849
1.636363636,0.481818182,2907283.112,1198300.65,9549.065041,8053.330934,1622.183696,5.886549755,4.964499983,0.032407914,0.032407914,1.636363636,-6.717448313
6.454545455,0.463636364,2876395.981,1198825.387,9434.987064,7909.437489,1602.807612,5.886537468,4.934739159,0.031303073,0.031303073,6.454545455,-5.882789528
4.090909091,0.445454545,2875087.226,1203337.827,9417.361549,7917.483372,1599.814706,5.886532681,4.949000246,0.031957593,0.031957593,4.090909091,-4.639663824
2.636363636,0.490909091,2909481.418,1197673.508,9561.071645,8053.161717,1624.233727,5.886512197,4.958129845,0.032146051,0.032146051,2.636363636,-7.216859791
1.090909091,0.463636364,2897747.365,1200556.247,9505.987238,8022.596843,1614.879136,5.886500744,4.967924015,0.032607874,0.032607874,1.090909091,-5.670647525
1.090909091,0.472727273,2903498.862,1199246.528,9531.008943,8043.711875,1619.136833,5.886475282,4.967901238,0.032570947,0.032570947,1.090909091,-6.201446645
4,0.445454545,2875439.518,1203357.329,9418.402455,7919.240813,1600.01841,5.886433805,4.94946856,0.031979328,0.031979328,4,-4.635376851
6.545454545,0.463636364,2876020.474,1198741.911,9433.511012,7907.275673,1602.602957,5.886368155,4.934020393,0.031281047,0.031281047,6.545454545,-5.886539169
1.545454545,0.481818182,2907631.333,1198257.511,9549.957873,8054.965933,1622.392299,5.886343197,4.964869432,0.032429281,0.032429281,1.545454545,-6.714850432
3.909090909,0.445454545,2875792.308,1203376.767,9419.443808,7920.999111,1600.222205,5.886334896,4.949937006,0.032001115,0.032001115,3.909090909,-4.631073837
2.545454545,0.490909091,2909826.45,1197629.306,9561.982996,8054.808423,1624.44335,5.886313608,4.958503738,0.032166745,0.032166745,2.545454545,-7.214794304
1,0.463636364,2898097.964,1200516.562,9506.824406,8024.1785,1615.088006,5.88625782,4.968260844,0.032629758,0.032629758,1,-5.667263093
1,0.472727273,2903849.945,1199204.893,9531.877537,8045.325469,1619.345657,5.886252571,4.968257045,0.032592741,0.032592741,1,-6.198411064
3.818181818,0.445454545,2876145.598,1203396.143,9420.485603,7922.758261,1600.426091,5.886235956,4.950405585,0.032022953,0.032022953,3.818181818,-4.626754685
6.363636364,0.454545455,2871263.102,1200209.45,9411.312191,7890.240208,1598.868605,5.886232404,4.934889699,0.031359944,0.031359944,6.363636364,-5.331593574
6.636363636,0.463636364,2875645.39,1198658.25,9432.034929,7905.114176,1602.398445,5.886198255,4.933301204,0.031259065,0.031259065,6.636363636,-5.890275045
6.272727273,0.472727273,2882687.891,1197816.737,9461.041444,7933.071812,1607.32828,5.886191116,4.935564134,0.031315796,0.031315796,6.272727273,-6.380869225
1.454545455,0.481818182,2907980.111,1198214.314,9550.851628,8056.602421,1622.600932,5.886137151,4.965239611,0.032450703,0.032450703,1.454545455,-6.712237477
3.727272727,0.445454545,2876499.389,1203415.455,9421.527836,7924.518261,1600.630067,5.886136985,4.9508743,0.032044843,0.032044843,3.727272727,-4.622419299
2.454545455,0.490909091,2910172.021,1197585.044,9562.895406,8056.456648,1624.653022,5.886115545,4.958878321,0.032187491,0.032187491,2.454545455,-7.212715559
6.454545455,0.454545455,2870890.154,1200123.87,9409.874632,7888.114727,1598.666148,5.886078619,4.934185125,0.031337784,0.031337784,6.454545455,-5.335830812
3.636363636,0.445454545,2876853.683,1203434.705,9422.570499,7926.279107,1600.834131,5.886037984,4.95134315,0.032066785,0.032066785,3.636363636,-4.61806758
6.727272727,0.463636364,2875270.728,1198574.401,9430.558812,7902.953004,1602.194072,5.886027777,4.932581603,0.031237125,0.031237125,6.727272727,-5.893997231
6.363636364,0.472727273,2882313.947,1197735.748,9459.533474,7930.875493,1607.124745,5.885998273,4.934822588,0.031293766,0.031293766,6.363636364,-6.384268704
3.545454545,0.445454545,2877208.482,1203453.891,9423.613583,7928.0408,1601.038281,5.885938951,4.951812141,0.032088779,0.032088779,3.545454545,-4.613699444
1.363636364,0.481818182,2908329.447,1198171.059,9551.746308,8058.240392,1622.809594,5.885931622,4.965610519,0.032472182,0.032472182,1.363636364,-6.709609336
6.545454545,0.454545455,2870517.628,1200038.109,9408.43695,7885.989478,1598.463826,5.885924221,4.933480102,0.031315668,0.031315668,6.545454545,-5.340053782
2.363636364,0.490909091,2910518.129,1197540.713,9563.808835,8058.106473,1624.862741,5.885917989,4.959253647,0.03220829,0.03220829,2.363636364,-7.210623546
2.727272727,0.454545455,2886072.268,1202671.374,9464.618564,7971.66445,1608.026559,5.885859604,4.957420888,0.032262717,0.032262717,2.727272727,-5.166092637
6.818181818,0.463636364,2874896.488,1198490.367,9429.08268,7900.792147,1601.98984,5.885856729,4.931861582,0.031215229,0.031215229,6.818181818,-5.897705761
3.454545455,0.445454545,2877563.788,1203473.018,9424.657102,7929.803316,1601.242522,5.885839886,4.952281249,0.032110826,0.032110826,3.454545455,-4.609314754
6.636363636,0.454545455,2870145.522,1199952.164,9406.999147,7883.864476,1598.261645,5.885769189,4.932774619,0.031293595,0.031293595,6.636363636,-5.344262681
1.272727273,0.481818182,2908679.346,1198127.749,9552.641923,8059.879811,1623.018283,5.885726625,4.965982142,0.032493718,0.032493718,1.272727273,-6.706965871
2.272727273,0.490909091,2910864.781,1197496.322,9564.723322,8059.757823,1625.072506,5.885720969,4.959629675,0.032229142,0.032229142,2.272727273,-7.20851809
6.909090909,0.463636364,2874522.667,1198406.146,9427.60651,7898.631628,1601.78575,5.885685094,4.931141153,0.031193375,0.031193375,6.909090909,-5.901400755
3.272727273,0.445454545,2878275.923,1203511.083,9426.745356,7933.330848,1601.651244,5.885641703,4.953219921,0.032155079,0.032155079,3.272727273,-4.600495403
6.727272727,0.454545455,2869773.837,1199866.043,9405.561246,7881.739694,1598.059602,5.885613548,4.932068668,0.031271566,0.031271566,6.727272727,-5.348457296
6.454545455,0.472727273,2882056.134,1197653.999,9458.113187,7928.688944,1606.999746,5.885572298,4.933845798,0.031271764,0.031271764,6.454545455,-6.389513027
2.181818182,0.490909091,2911211.977,1197451.866,9565.63885,8061.410736,1625.282315,5.885524478,4.960006431,0.032250047,0.032250047,2.181818182,-7.20639913
1.181818182,0.481818182,2909029.807,1198084.381,9553.538443,8061.520724,1623.226997,5.885522148,4.966354514,0.032515312,0.032515312,1.181818182,-6.704307018
7,0.463636364,2874149.264,1198321.74,9426.13033,7896.47143,1601.581801,5.885512888,4.930420304,0.031171564,0.031171564,7,-5.905082228
6.818181818,0.454545455,2869402.567,1199779.737,9404.123222,7879.615164,1597.857699,5.885457275,4.931362265,0.03124958,0.03124958,6.818181818,-5.352637866
6.545454545,0.472727273,2881680.417,1197572.638,9456.60336,7926.493243,1606.794707,5.885383687,4.933108882,0.031249821,0.031249821,6.545454545,-6.392844975
7.090909091,0.463636364,2873776.278,1198237.147,9424.65413,7894.311567,1601.377995,5.885340101,4.929699042,0.031149795,0.031149795,7.090909091,-5.908750271
2.090909091,0.490909091,2911559.72,1197407.346,9566.55541,8063.065226,1625.492168,5.885328516,4.960383928,0.032271006,0.032271006,2.090909091,-7.204266583
3,0.445454545,2879673.786,1204284.004,9434.367893,7942.927012,1603.033043,5.885323408,4.954936547,0.032241667,0.032241667,3,-4.586267417
1.090909091,0.481818182,2909380.832,1198040.956,9554.435873,8063.163109,1623.435734,5.885318201,4.966727626,0.032536962,0.032536962,1.090909091,-6.70163265
6.909090909,0.454545455,2869031.715,1199693.253,9402.685101,7877.490871,1597.655937,5.885300385,4.930655399,0.031227637,0.031227637,6.909090909,-5.356804406
5.909090909,0.436363636,2863047.488,1204484.971,9368.043492,7857.470196,1591.788324,5.885231943,4.936253192,0.031574896,0.031574896,5.909090909,-4.109481874
6.636363636,0.472727273,2881305.119,1197491.084,9455.093567,7924.297935,1606.58981,5.885194533,4.93237159,0.031227921,0.031227921,6.636363636,-6.396163383
7.181818182,0.463636364,2873403.708,1198152.37,9423.177917,7892.152037,1601.174332,5.885166736,4.928977363,0.031128069,0.031128069,7.181818182,-5.912404944
7,0.454545455,2868661.277,1199606.588,9401.246872,7875.366828,1597.454315,5.885142869,4.929948076,0.031205737,0.031205737,7,-5.360957015
2,0.490909091,2911908.012,1197362.765,9567.473027,8064.721248,1625.702063,5.885133104,4.960762142,0.032292018,0.032292018,2,-7.202120314
1,0.481818182,2909732.425,1197997.475,9555.334209,8064.806962,1623.644492,5.885114788,4.967101482,0.032558671,0.032558671,1,-6.698942656
5.818181818,0.436363636,2863392.714,1204507.959,9369.041342,7859.174922,1591.99163,5.885107162,4.93669362,0.03159576,0.03159576,5.818181818,-4.105176193
6.272727273,0.490909091,2894978.389,1196802.154,9509.795735,7973.504405,1615.924895,5.885048101,4.934328587,0.031288634,0.031288634,6.272727273,-7.306309737
6.181818182,0.490909091,2895326.005,1196813.69,9510.979831,7975.39398,1616.130485,5.885032129,4.934870082,0.031308829,0.031308829,6.181818182,-7.30427744
6.727272727,0.472727273,2880930.24,1197409.34,9453.583816,7922.103019,1606.385049,5.885004856,4.931633934,0.031206064,0.031206064,6.727272727,-6.399468345
